,link,brand,product,price,Ram (Sistem Belleği),ssd_capacity,graphics_card,processor_type,operating_system,screen_size,screen_resolution,Kullanım Amacı,Cihaz Ağırlığı,Ekran Yenileme Hızı,Ekran Kartı Tipi,graphics_memory,İşlemci Modeli,processor_generation,İşlemci Çekirdek Sayısı,Hard Disk Kapasitesi,touchscreen,Panel Tipi,Ram (Sistem Belleği) Tipi,Arttırılabilir Azami Bellek,color,warranty_type,Temel İşlemci Hızı (GHz),Maksimum İşlemci Hızı (GHz),Bağlantılar,keyboard,Ekran Kartı Bellek Tipi,Çözünürlük Standartı,warranty_period,Suya/Toza Dayanıklılık,Hızlı Şarj,fingerprint_reader,Şarjlı Kullanım Süresi,Optik Sürücü Tipi,country_of_origin,Kapasite,İşlemci Frekansı,Power Supply,hdmi,Beden,Tamir Edilebilirlik,CE Uygunluk Sembolu,İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı,Üretici Bilgisi,Ekran Kartı Gücü,Piksel Yoğunluğu,ssd,os,processor,gpu,screensize,resolution,gpumemory,cpugen,warranty,warrantyperiod,origin,fingerprint,Paket Görseli (arka),Sıvı Soğutma,Soket Tipi
2673,https://www.trendyol.com/hp/250-g10-i5-1335u-8gb-2tb-ssd-15-6-fhd-mx550-windows11home-g18a539ea20-weblegelsincanta-p-802124900,"HP 250 G10 I5 1335U 8gb 2tbSSD 15,6"" Fhd MX550 WINDOWS11HOME G18A539EA20+WEBLEGELSINÇANTA",,"36.999,95 TL",8 GB,,,,,,,Ofis - İş,2 kg ve altı,Belirtilmemiş,Harici,,1335U,,10,HDD Yok,Yok,,DDR4,,Gri,,,,HDMI,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),,Yok,Yok,,,,,,,,,,,,,,,,2 TB,Windows,Intel Core i5,Nvidia GeForce MX550,"15,6 inç",1920 x 1080,Paylaşımlı,13. Nesil,HP Türkiye Garantili,2 Yıl,,Yok,,,
2674,https://www.trendyol.com/hp/250-g10-i5-1335u-16gb-512gb-ssd-15-6-fhd-mx550-fdos-g18a539ea06-weblegelsincanta-p-802124853,"HP 250 G10 I5 1335U 16GB512GB SSD 15,6"" Fhd MX550 FDOS G18A539EA06+WEBLEGELSINÇANTA",,"31.499,95 TL",16 GB,,,,,,,Ofis - İş,2 kg ve altı,Belirtilmemiş,Harici,,1335U,,10,HDD Yok,Yok,,DDR4,,Gri,,2,,HDMI,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),,Yok,Yok,,,,,,,,,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia GeForce MX550,"15,6 inç",1920 x 1080,Paylaşımlı,13. Nesil,HP Türkiye Garantili,2 Yıl,,Yok,,,
2675,https://www.trendyol.com/hp/250-g10-i5-1335u-16gb-1tb-ssd-15-6-fhd-mx550-windows11home-g18a539ea23-weblegelsincanta-p-802122044,"HP 250 G10 I5 1335U 16GB 1tbSSD 15,6"" Fhd MX550 WINDOWS11HOME G18A539EA23+WEBLEGELSINÇANTA",,"35.999,95 TL",16 GB,,,,,,,Ofis - İş,2 kg ve altı,Belirtilmemiş,Harici,,1335U,,10,HDD Yok,Yok,,DDR4,,Gri,,2,,HDMI,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),,Yok,Yok,,,,,,,,,,,,,,,,1 TB,Windows,Intel Core i5,Nvidia GeForce MX550,"15,6 inç",1920 x 1080,Paylaşımlı,13. Nesil,HP Türkiye Garantili,2 Yıl,,Yok,,,
2676,https://www.trendyol.com/dragos/wraith-i9-14900k-96gb-ddr5-ram-2tb-nvme-4-0-16gb-rtx5080-oyun-hazir-sistem-p-897199038,DRAGOS Wraith I9 14900k 96gbDdr5 Ram 2tb Nvme 4.0 16gb Rtx5080 Oyun Hazır Sistem,Wraith I9 14900k 96gb,,96 GB,,,,,,,,,,Harici,,,,24,1 TB,,,DDR5,,,,3.2,,,,Dahili,,,,,,,Yok,,1 TB,,500 W ve üstü,Var,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i9,Dahili Ekran Kartı,,,,,Resmi Distribütör Garantili,2 Yıl,,,,,
2677,https://www.trendyol.com/lenovo/nb-v15-g3-i5-1235u-16gb-1tb-ssd-15-6-fhd-w11home-tasinabilir-bilgisayar-82tt00a6tx-p-744615447,LENOVO Nb V15 G3 i5-1235U16GB 1TB SSD 15.6 FHD W11HOME Taşınabilir Bilgisayar 82TT00A6TX,Nb V15 G3 i5-1235U,20.499 TL,16 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,10,HDD Yok,Yok,,DDR4,,Siyah,,2,4.4,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,,,,,,,,,,,,,,1 TB,Windows,Intel Core i5,Intel Iris Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Lenovo Türkiye Garantili,2 Yıl,,Yok,,,
2678,https://www.trendyol.com/hp/250-g9-intel-core-i5-1235u-8gb-2tb-ssd-intel-iris-xe-graphics-win11pro-15-6-fhd-250g96q8n9es36-p-742033553,"HP 250 G9 İNTEL CORE İ5 1235U8gb 2tb SSD Intel® Iris® Xe Graphics WIN11Pro 15,6 FHD 250G96Q8N9ES36",,"29.999,95 TL",8 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,10,HDD Yok,Yok,,DDR4,,Metalik,,2,,HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,2 TB,Windows,Intel Core i5,Intel Iris Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2679,https://www.trendyol.com/hp/250-g9-intel-core-i5-1235u-8gb-512gb-ssd-intel-iris-xe-graphics-freedos-15-6-fhd-250g96q8n9es02-p-742027651,"HP 250 G9 İNTEL CORE İ5 1235U8GB 512gb SSD Intel® Iris® Xe Graphics Freedos 15,6 FHD 250G96Q8N9ES02",,"20.999,95 TL",8 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,10,HDD Yok,Yok,,DDR4,,Metalik,,2,4.4,HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Intel Iris Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2680,https://www.trendyol.com/xaser/abyss-x2-i5-12400f-16gb-512gb-m-2-ssd-8gb-rx580-256bit-24-100hz-masaustu-oyuncu-bilgisayari-p-883925900,"XASER Abyss X2 i5 12400F 16GB512GB M.2 SSD 8GB RX580 256Bit 24"" 100Hz Masaüstü Oyuncu Bilgisayarı",,,16 GB,,,,,,,,,100 Hz,Harici,,,,6,HDD Yok,,VA,DDR4,64 GB,,,2.5,,,RGB,GDDR5,Full HD (FHD),,,,,,Yok,,Yok,2.50 GHz - 3.00 GHz,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,AMD Radeon RX 580,"24"" / 61 Ekran",1920 x 1080,8 GB,,Resmi Distribütör Garantili,2 Yıl,,,,,
2681,https://www.trendyol.com/hp/250-g9-intel-core-i5-1235u-32gb-1tb-ssd-intel-iris-xe-graphics-win11pro-15-6-fhd-250g96q8n9es43-p-742026547,"HP 250 G9 İNTEL CORE İ5 1235U32gb 1tb SSD Intel® Iris® Xe Graphics WIN11Pro 15,6 FHD 250G96Q8N9ES43",,"29.999,95 TL",32 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,10,HDD Yok,Yok,,DDR4,,Metalik,,2,,HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,1 TB,Windows,Intel Core i5,Intel Iris Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2682,https://www.trendyol.com/hp/250-g9-intel-core-i5-1235u-8gb-256gb-ssd-intel-iris-xe-graphics-win11home-15-6-fhd-250g96q8n9es17-p-742025391,"HP 250 G9 İNTEL CORE İ5 1235U8gb 256GB SSD Intel Iris Xe Graphics WIN11Home 15,6 FHD 250G96Q8N9ES17",,"22.499,95 TL",8 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,10,HDD Yok,Yok,,DDR4,,Metalik,,2,,HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,256 GB,Windows,Intel Core i5,Intel Iris Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2683,https://www.trendyol.com/hp/255-g8-amd-ryzen-5-5500u-16gb-1tb-ssd-15-6-fhd-windows11pro-tasinabilir-biligsayar-w7n4w6aa35-p-679762826,HP 255 G8 Amd Ryzen 5 5500u16gb 1tb Ssd 15.6 Fhd Windows11pro Taşınabilir Biligsayar W7n4w6aa35,,"25.499,99 TL",16 GB,,,,,,,Ofis - İş,2 - 4 kg,Belirtilmemiş,Dahili,,5500U,,6,HDD Yok,Yok,,DDR4,,Siyah,,,,Bluetooth - USB,Q Türkçe,DDR,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,1 TB,Windows,AMD Ryzen 5,AMD Radeon Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,5. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2684,https://www.trendyol.com/dragos/drx6138-ryzen-7-5700x-32gb-ram-1tb-m-2-nvme-ssd-8gb-rtx4060-oyun-hazir-sistem-p-765624095,DRAGOS Drx6138 Ryzen 7 5700x32gb Ram 1tb M.2 Nvme Ssd 8gb Rtx4060 Oyun Hazır Sistem,Drx6138 Ryzen 7 5700x,,32 GB,,,,,,,,4 kg ve üzeri,,Harici,,,,8,HDD Yok,,,DDR4,64 GB,,,3.4,,Kablo,Yok,GDDR6,,,,,,,Yok,,1 TB,2.50 GHz - 3.00 GHz,500 W ve üstü,Var,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia GeForce RTX 4060,,,8 GB,,Resmi Distribütör Garantili,2 Yıl,CH,,,,
2685,https://www.trendyol.com/asus/vivobook-15-x1504za-nj634w002-i3-1215u-16gb-512ssd-15-6-fhd-w11h-dizustu-bilgisayar-cnt003-p-917842165,"ASUS VivoBook 15X1504ZA-NJ634W002 i3-1215U 16GB 512SSD 15.6"" FHD W11H Dizüstü Bilgisayar-CNT003",,16.140 TL,16 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1215U,,6,HDD Yok,Yok,TN,DDR4,,Siyah,,1.0,4.4,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,,,,,,,,,,,,,,,,,,512 GB,Windows,Intel Core i3,Dahili Ekran Kartı,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,TR,Yok,,,
2686,https://www.trendyol.com/acer/travelmate-p4-i5-1335u-32gb-ram-4tb-ssd-14-wuxga-w11p-tasinabilir-bilgisayar-per4-canta-p-879883493,ACER TravelMate P4 i5 1335U32GB RAM 4TB SSD 14'' WUXGA W11P Taşınabilir Bilgisayar & PER4 ÇANTA,,,32 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1335U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,1.7,4.6,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,WUXGA,,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,4 TB,Windows,Intel Core i5,Intel UHD Graphics,14 inç,1920 x 1200,Paylaşımlı,13. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
2687,https://www.trendyol.com/hp/probook-450-g9-969d8et12-i7-1255u-16gb-1tbssd-15-6-fhd-w11p-dizustu-bilgisayar-cnt013-p-879196343,"HP ProBook 450 G9 969D8ET12i7-1255U 16GB 1TBSSD 15.6"" FHD W11P Dizüstü Bilgisayar-CNT013",,34.437 TL,16 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,10,HDD Yok,Yok,IPS,DDR4,,Gri,,1.2,4.7,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,1 TB,Windows,Intel Core i7,Intel XE Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2688,https://www.trendyol.com/xaser/lexus-x70-ryzen-7-7700-32gb-ddr5-ram-2tb-m-2-nvme-ssd-12gb-rtx5070-sivi-sogutmali-oyuncu-bilgi-p-926038838,XASER Lexus x70 Ryzen 7 770032GB DDR5 Ram 2TB M.2 NVMe SSD 12GB RTX5070 Sıvı Soğutmalı Oyuncu Bilgi,,,32 GB,,,,,,,,,,Harici,,,,8,HDD Yok,,,DDR5,,,,3.3,,,Yok,GDDR6X,,,,,,,Yok,,Yok,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,2 TB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia GeForce RTX 5070,,,,,Resmi Distribütör Garantili,2 Yıl,TR,,,,
2689,https://www.trendyol.com/hp/probook-450-g9-969d8et06-i7-1255u-32gb-1tbssd-15-6-fhd-freedos-dizustu-bilgisayar-cnt007-p-879196191,"HP ProBook 450 G9 969D8ET06i7-1255U 32GB 1TBSSD 15.6"" FHD FreeDOS Dizüstü Bilgisayar-CNT007",,34.665 TL,32 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,10,HDD Yok,Yok,IPS,DDR4,,Gri,,1.2,4.7,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,1 TB,Linux,Intel Core i7,Intel XE Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2690,https://www.trendyol.com/hp/probook-450-g9-969d8et10-i7-1255u-32gb-1tbssd-2tbssd-15-6-fhd-freedos-dizustu-bilgisayar-cnt011-p-879196164,"HP ProBook 450 G9 969D8ET10i7-1255U 32GB 1TBSSD+2TBSSD 15.6"" FHD FreeDOS Dizüstü Bilgisayar-CNT011",,"41.480,01 TL",32 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,10,1 TB,Yok,,DDR4,,Gri,,1.2,4.7,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,,Yok,,,,,,,,,,,,,2 TB,Linux,Intel Core i7,Intel XE Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2691,https://www.trendyol.com/hp/probook-450-g9-969d8et09-i7-1255u-32gb-2tbssd-15-6-fhd-freedos-dizustu-bilgisayar-cnt010-p-879196141,"HP ProBook 450 G9 969D8ET09i7-1255U 32GB 2TBSSD 15.6"" FHD FreeDOS Dizüstü Bilgisayar-CNT010",,37.092 TL,32 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,10,HDD Yok,Yok,IPS,DDR4,,Gri,,1.2,4.7,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,2 TB,Linux,Intel Core i7,Intel XE Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2692,https://www.trendyol.com/izoly/n12x-i5-3470-16gb-256gb-ssd-1tb-hdd-gt-740-4gb-24-oyuncu-masaustu-bilgisayar-p-79467322,"IZOLY N12x I5-3470 16gb 256gbSsd 1tb Hdd gt 740 4gb 24"" Oyuncu Masaüstü Bilgisayar",N12x I5-3470 16gb 256gb,13.999 TL,16 GB,,,,,,,,4 kg ve üzeri,100 Hz,Harici,,,,4,1 TB,,VA,DDR3,16 GB,,,3.2,,HDMI,Q Türkçe,DDR3,Full HD (FHD),,,,,,Yok,,1 TB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,256 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia Geforce GT 740,"24"" / 61 Ekran",1920 x 1080,4 GB ve altı,,İzoly Türkiye Garantisi,2 Yıl,,,,,
2693,https://www.trendyol.com/hp/probook-450-g9-969d8et14-i7-1255u-32gb-1tbssd-15-6-fhd-w11p-dizustu-bilgisayar-cnt015-p-879196067,"HP ProBook 450 G9 969D8ET14i7-1255U 32GB 1TBSSD 15.6"" FHD W11P Dizüstü Bilgisayar-CNT015",,35.613 TL,32 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,10,HDD Yok,Yok,IPS,DDR4,,Gri,,1.2,4.7,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,1 TB,Windows,Intel Core i7,Intel XE Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2694,https://www.trendyol.com/hp/250-g9-i5-1235u-16gb-2tb-ssd-intel-iris-xe-graphics-fdos-15-6-fhd-250g96q8n9es08-zettacanta-p-802129237,"HP 250 G9 I5 1235U 16GB 2tbSSD Intel® Iris® Xe Graphics FDOS 15,6 Fhd 250G96Q8N9ES08+ZETTAÇANTA",,"26.499,95 TL",16 GB,,,,,,,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,,1235U,,10,HDD Yok,Yok,IPS,DDR4,,Siyah,,2,,HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,2 TB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Intel Iris Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,HP Türkiye Garantili,2 Yıl,,Yok,,,
2695,https://www.trendyol.com/hp/250-g9-i5-1235u-36gb-1tb-ssd-15-6-fhd-fdos-6q8m5es-per4-canta-p-790324603,"HP 250 G9 i5 1235U 36GB 1TBSSD 15.6"" FHD FDOS 6Q8M5ES & PER4 ÇANTA",,"25.088,09 TL",36 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,10,HDD Yok,Yok,IPS,DDR4,,Gri,,1.7,4.4,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Intel XE Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,HP Türkiye Garantili,2 Yıl,,Yok,,,
2696,https://www.trendyol.com/xaser/sword-x32-ryzen-7-5700x-32gb-ram-1tb-m-2-nvme-ssd-8gb-rtx4060-sivi-sogutmali-oyuncu-bilgisayar-p-904030555,XASER Sword X32 Ryzen 7 5700X32GB Ram 1TB M.2 NVMe SSD 8GB RTX4060 Sıvı Soğutmalı Oyuncu Bilgisayar,,,32 GB,,,,,,,,,,Harici,,,,8,HDD Yok,,,DDR4,64 GB,,,,,,,DDR4,,,,,,,Yok,,Yok,,500 W ve üstü,,,"Tamir Edilebilir, Satıcı ile İletişime Geçiniz.",,,,,,1 TB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia GeForce RTX 4060,,,8 GB,,Resmi Distribütör Garantili,2 Yıl,TR,,,,
2697,https://www.trendyol.com/hp/250-g9-i5-1235u-8gb-2tb-ssd-15-6-fhd-w11-home-6q8n9es-per4-canta-p-788968844,"HP 250 G9 i5 1235U 8GB 2TBSSD 15.6"" FHD W11 HOME 6Q8N9ES & PER4 ÇANTA",,"26.231,79 TL",8 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,10,HDD Yok,Yok,TN,DDR4,32 GB,Gri,,1.7,4.4,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,2 TB,Windows,Intel Core i5,Intel XE Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,HP Türkiye Garantili,2 Yıl,,Yok,,,
2698,https://www.trendyol.com/casper/excalibur-g870-1245-dxg0x-b-i5-12450h-32gb-ram-2tb-nvme-ssd-gen4-4gb-rtx2050-dos-gaming-laptop-p-746289840,CASPER ExcaliburG870.1245-DXG0X-B i5-12450H 32GB RAM 2TB NVMe SSD GEN4 4GB RTX2050 Dos Gaming Laptop,Excalibur,,32 GB,,,,,,,Oyun,2 - 4 kg,144 Hz,Harici,,12450H,,8,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,2,4.4,USB - Bluetooth - HDMI,Q Türkçe (RGB Aydınlatmalı),GDDR6,Full HD (FHD),,,,,,,,,,,,,,,,,70W,,2 TB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia GeForce RTX 2050,"15,6 inç",1920 x 1080,4 GB ve altı,12. Nesil,Casper Türkiye Garantili,2 Yıl,TR,,,,
2699,https://www.trendyol.com/hp/250-g9-intel-core-i5-1235u-8gb-1tb-ssd-intel-iris-xe-graphics-freedos-15-6-fhd-250g96q8n9es03-p-742025045,"HP 250 G9 İNTEL CORE İ5 1235U8GB 1tb SSD Intel® Iris® Xe Graphics Freedos 15,6 FHD 250G96Q8N9ES03",,"23.499,95 TL",8 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,10,HDD Yok,Yok,,DDR4,,Metalik,,2,4.4,HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Intel Iris Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2700,https://www.trendyol.com/dragos/wraith-i9-14900k-96gb-ddr5-ram-2tb-nvme-4-0-16gb-rtx5080-oyun-hazir-sistem-p-897199038,DRAGOS Wraith I9 14900k 96gbDdr5 Ram 2tb Nvme 4.0 16gb Rtx5080 Oyun Hazır Sistem,Wraith I9 14900k 96gb,,96 GB,,,,,,,,,,Harici,,,,24,1 TB,,,DDR5,,,,3.2,,,,Dahili,,,,,,,Yok,,1 TB,,500 W ve üstü,Var,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i9,Dahili Ekran Kartı,,,,,Resmi Distribütör Garantili,2 Yıl,,,,,
2701,https://www.trendyol.com/hp/250-g9-intel-core-i5-1235u-16gb-256gb-ssd-intel-iris-xe-graphics-freedos-15-6-fhd-250g96q8n9es05-p-742023794,"HP 250 G9 İNTEL CORE İ5 1235U16gb 256GB SSD Intel Iris Xe Graphics Freedos 15,6 FHD 250G96Q8N9ES05",,"20.999,95 TL",16 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,10,HDD Yok,Yok,,DDR4,,Metalik,,2,,HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,256 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Intel Iris Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2702,https://www.trendyol.com/hp/255-g8-amd-ryzen-5-5500u-32gb-1tb-ssd-15-6-fhd-windows11home-tasinabilir-biligsayar-w7n4w6aa23-p-679762795,HP 255 G8 Amd Ryzen 5 5500u32gb 1tb Ssd 15.6 Fhd Windows11home Taşınabilir Biligsayar W7n4w6aa23,,"26.499,99 TL",32 GB,,,,,,,Ofis - İş,2 - 4 kg,Belirtilmemiş,Dahili,,5500U,,6,HDD Yok,Yok,,DDR4,,Siyah,,,,Bluetooth - USB,Q Türkçe,DDR,Full HD (FHD),,Yok,Yok,,4-6 Saat,,,,,,,,,,,,,,1 TB,Windows,AMD Ryzen 5,AMD Radeon Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,5. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2703,https://www.trendyol.com/hp/255-g8-amd-ryzen-5-5500u-8gb-2tb-ssd-15-6-fhd-windows11pro-tasinabilir-biligsayar-w7n4w6aa32-p-679762780,HP 255 G8 Amd Ryzen 5 5500u8gb 2tb Ssd 15.6 Fhd Windows11pro Taşınabilir Biligsayar W7n4w6aa32,,"26.999,99 TL",8 GB,,,,,,,Ofis - İş,2 - 4 kg,Belirtilmemiş,Dahili,,5500U,,6,HDD Yok,Yok,,DDR4,,Siyah,,,4.0,Bluetooth - USB,Q Türkçe,DDR,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,2 TB,Windows,AMD Ryzen 5,AMD Radeon Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,5. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
2704,https://www.trendyol.com/xaser/abyss-x2-i5-12400f-16gb-512gb-m-2-ssd-8gb-rx580-256bit-24-100hz-masaustu-oyuncu-bilgisayari-p-883925900,"XASER Abyss X2 i5 12400F 16GB512GB M.2 SSD 8GB RX580 256Bit 24"" 100Hz Masaüstü Oyuncu Bilgisayarı",,,16 GB,,,,,,,,,100 Hz,Harici,,,,6,HDD Yok,,VA,DDR4,64 GB,,,2.5,,,RGB,GDDR5,Full HD (FHD),,,,,,Yok,,Yok,2.50 GHz - 3.00 GHz,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,AMD Radeon RX 580,"24"" / 61 Ekran",1920 x 1080,8 GB,,Resmi Distribütör Garantili,2 Yıl,,,,,
2705,https://www.trendyol.com/hp/255-g8-amd-ryzen-5-5500u-64gb-1tb-ssd-15-6-fhd-windows11pro-tasinabilir-biligsayar-w7n4w6aa43-p-679762765,HP 255 G8 Amd Ryzen 5 5500u64gb 1tb Ssd 15.6 Fhd Windows11pro Taşınabilir Biligsayar W7n4w6aa43,,"31.499,99 TL",64 GB,,,,,,,Ofis - İş,2 - 4 kg,Belirtilmemiş,Dahili,,5500U,,6,HDD Yok,Yok,,DDR4,,Siyah,,,,Bluetooth - USB,Q Türkçe,DDR,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,1 TB,Windows,AMD Ryzen 5,AMD Radeon Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,5. Nesil,Resmi Distribütör Garantili,2 Yıl,,Yok,,,
