,link,brand,product,originalPrice,Garanti Tipi,Dahili Hafıza,RAM Kapasitesi,Ekran Boyutu,Pil Gücü (mAh),Mobil Bağlantı Hızı,Ön Kamera Çözünürlüğü,Kamera Çözünürlüğü,Ön Kamera Sayısı,Ekran Çözünürlüğü,Ekran Teknolojisi,Ön Kamera Çözünürlük Aralığı,Görüntü Teknolojisi,Ana Kamera Flaş,Ön Kamera Flaş,Ekran Cinsi,Arka Kamera Sayısı,Ekran Boyut Aralığı,İşletim Sistemi,Çift Hat,Kablosuz Şarj,Yüz Tanıma,Dokunmatik Ekran,Garanti Süresi,Şarj Girişi,Ana Kamera Çözünürlük Aralığı,NFC,Ekran Yenileme Hızı,Kulaklık Girişi,Şarj Hızı,Arttırılabilir Hafıza (Hafıza Kartı Desteği),Batarya Kapasitesi Aralığı,Parmak İzi Okuyucu,Suya/Toza Dayanıklılık,Renk,Yapay Zeka,Video Kayıt Çözünürlüğü,Menşei,Cep Telefonu Modeli,Radio,CPU Aralık,Görüntülü Konuşma,Kozmetik Durum,Tamir Edilebilirlik,CE Uygunluk Sembolu,İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı,Üretici Bilgisi
164,https://www.trendyol.com/apple/iphone-14-128-gb-mavi-p-355707135,Apple iPhone 14 128 GB Mavi,iPhone 14 128 GB Mavi,,Apple Türkiye Garantili,128 GB,6 GB,"6,1 inç",3279,5G,10 - 20 MP,12 MP + 12 MP,1,HD,FHD,5 - 10 MP,AMOLED,,,HD,2,6'' - 6.5'',iOS,Yok,Var,Var,Var,2 Yıl,Lightning,10 - 15 MP,Var,120 Hz,Lightning,20-40 W,,3000-3500 mAh,Var,Var,Mavi,Var,1080p (Full HD),CN,iPhone 14,Var,2.5-3.2 GHz,Var,,Yetkili Servis ile Tamiri Gerekir.,,,
165,https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s24-128gb-a-kalite-gri-p-906199087,Samsung Yenilenmiş SAMSUNGGALAXY S24 128GB -A Kalite- Gri,Yenilenmiş SAMSUNG,,Yenilenmiş Ürün (12 Ay Garanti),128 GB,12 GB,6 inç ve üstü,,,,,,,,,,,,,,,,,,,,1 Yıl,,40 - 60 MP,,,,,,,,,Siyah,,,,,,,,A seviye-Mükemmel,,,,
166,https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-note-20-ultra-256gb-b-kalite-bronz-p-827648963,Samsung Yenilenmiş SAMSUNGGALAXY NOTE 20 ULTRA 256GB -B Kalite- Bronz,Yenilenmiş SAMSUNG,,Yenilenmiş Ürün (12 Ay Garanti),256 GB,8 GB,"6,95 inç",,,,,,,,,,,,,,,,,,,,1 Yıl,,100 -120 MP,,,,,,,,,Metalik,,,,,,,,B seviye-Çok İyi,,,,
167,https://www.trendyol.com/samsung/galaxy-a56-5g-256-gb-gri-cep-telefonu-p-917839731,Samsung Galaxy A56 5G 256 GBGri Cep Telefonu,,,Samsung TR Garantili,256 GB,8 GB,"6,7 inç",5000 ve üstü,5G,12 MP,50 MP + 12 MP + 5 MP,1,FHD+,FHD+,10 - 15 MP,AMOLED,Var,Var,Super AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,USB Type-C,40-60 W,,5000-6000 mAh,Var,Var,Gri,Var,2160p (Ultra HD) 4K,,,,,,,,,,
168,https://www.trendyol.com/xiaomi/redmi-note-13-8-gb-ram-256-gb-mavi-xiaomi-turkiye-garantili-p-808570649,Xiaomi Redmi Note 13 8 GB RAM256 GB Mavi (Xiaomi Türkiye Garantili),Redmi Note 13 8 GB RAM,,Xiaomi Türkiye Garantili,256 GB,8 GB,"6,67 inç",5000,4.5G,16 MP,108 MP + 8 MP + 2 MP,1,FHD+,,100 -120 MP,LCD,Var,Yok,LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,100 -120 MP,Var,120 Hz,3.5 mm,10-20 W,Var,4500-5000 mAh,Var,Var,Mavi,Yok,,,,,,,,,,,
169,https://www.trendyol.com/samsung/galaxy-s21-ultra-5g-256gb-siyah-yenilenmis-iyi-p-783765392,Samsung Galaxy S21 Ultra 5G256GB Siyah (Yenilenmiş - İyi),,,,256 GB,12 GB,"6,8 inç",,,,,,,,,,,,,,,,,,,,1 Yıl,,100 -120 MP,,,,,,,,,Siyah,,,,,,,,C seviye-İyi,,,,
170,https://www.trendyol.com/samsung/galaxy-s24-plus-256-gb-gri-samsung-turkiye-garantili-p-792775334,Samsung Galaxy S24 Plus 256GB Gri (Samsung Türkiye Garantili),Galaxy S24 Plus 256,,Samsung TR Garantili,256 GB,12 GB,"6,7 inç",4000 - 5000,5G,12 MP,5 - 10 MP,1,QHD+,Dinamik AMOLED,5 - 10 MP,AMOLED,Var,Var,AMOLED,1,6.5'' - 7'',Android,Yok,Var,Var,Var,2 Yıl,USB Type-C,5 - 10 MP,Yok,120 Hz,USB Type-C,40-60 W,Yok,4500-5000 mAh,Var,Yok,Gri,Var,4320p (Ultra HD) 8K,,,,,,,,,,
171,https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-z-flip-3-128gb-a-kalite-bej-p-838357680,Samsung Yenilenmiş SAMSUNGGALAXY Z FLİP 3 128GB -A Kalite- Bej,Yenilenmiş SAMSUNG,,Yenilenmiş Ürün (12 Ay Garanti),128 GB,8 GB,"6,71 inç",,,,,,,,,,,,,,,,,,,,1 Yıl,,10 - 15 MP,,,,,,,,,Bej,,,,,,,,A seviye-Mükemmel,,,,
172,https://www.trendyol.com/apple/iphone-12-128-gb-mor-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-103752856,Apple iPhone 12 128 GB MorCep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),iPhone 12 128 GB Mor,,Apple Türkiye Garantili,128 GB,4 GB,"6,1 inç",2815,4.5G,8 - 14 MP,10 - 15 MP,1,FHD+,FHD+,10 - 15 MP,OLED,,,OLED,2,6'' - 6.5'',iOS,Yok,Var,Var,Var,2 Yıl,Lightning,10 - 15 MP,Var,60 Hz,Lightning,10-20 W,,2000-3000 mAh,Yok,Var,Mor,Var,2160p (Ultra HD) 4K,CN,iPhone 12,Yok,2.5-3.2 GHz,Var,,Yetkili Servis ile Tamiri Gerekir.,,,
173,https://www.trendyol.com/poco/x7-12gb-ram-512gb-rom-gumus-p-887495925,"POCO X7  12GB RAM 512GB ROM,Gümüş","X7  12GB RAM 512GB ROM,",,Xiaomi Türkiye Garantili,512 GB,12 GB,6 inç ve üstü,5000 ve üstü,5G,5 - 8 MP,50 MP + 8 MP + 2 MP,1,FHD+,FHD+,15 - 20 MP,AMOLED,Var,Var,LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,3.5 mm,40-60 W,Var,5000-6000 mAh,Var,Var,Gümüş,Yok,1080p (Full HD),CN,,,,,,,,,
174,https://www.trendyol.com/apple/yenilenmis-apple-iphone-12-64-gb-12-ay-delta-servis-garantili-c-kalite-p-854033899,Apple Yenilenmiş Apple iPhone12 64 GB (12 Ay Delta Servis Garantili) - C Kalite,,,Delta Servis Garantili,64 GB,,,,,,,,,,,,,,,,,,,,,,1 Yıl,,,,,,,,,,,Mavi,,,,,,,,C seviye-İyi,,,,
175,https://www.trendyol.com/xiaomi/redmi-note-14-8-128-gb-mor-xiaomi-turkiye-garantili-p-897845823,Xiaomi Redmi Note 14 8/ 128GB Mor (Xiaomi Türkiye Garantili),Redmi Note 14 8/ 128,,Xiaomi Türkiye Garantili,128 GB,8 GB,,,4.5G,,,,,FHD+,,,Var,Yok,,3,,Android,Var,,,,2 Yıl,,,,,,,,,,,Mor,,,,,,,,,,,,
176,https://www.trendyol.com/reeder/s23-pro-max-8-256-gb-cep-telefonu-reeder-turkiye-garantili-p-805869506,Reeder S23 Pro Max 8/256 GB  Cep Telefonu (Reeder Türkiye Garantili),,,Reeder Türkiye Garantili,256 GB,8 GB,"6,6 inç",5000,4.5G,10 - 20 MP,48 MP + 12 MP + 12 MP,1,FHD+,,15 - 20 MP,,Var,,LCD,2,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,USB Type-C,10-20 W,Var,5000-6000 mAh,Var,Var,Beyaz,Yok,,,,,,,,,,,
177,https://www.trendyol.com/oppo/a60-nfc-16-gb-ram-8-8-dinamik-ram-256-gb-dalga-mavisi-kablolu-kulaklik-hediye-p-885904627,Oppo A60 Nfc 16 Gb Ram (8 8DİNAMİK RAM) 256 Gb Dalga Mavisi Kablolu Kulaklık Hediye,A60 Nfc 16 Gb Ram (8 8,,Resmi Distribütör Garantili,256 GB,16 GB,"6,67 inç",5000,4.5G,8 MP,50 MP,1,HD+,HD+,5 - 10 MP,LCD,Var,Yok,IPS LCD,2,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,90 Hz,3.5 mm,40-60 W,Var,5000-6000 mAh,Var,Var,Mavi,Var,1080p (Full HD),TR,,,,,,,,,
178,https://www.trendyol.com/apple/iphone-16-pro-max-1tb-naturel-titanyum-p-857296080,Apple iPhone 16 Pro Max 1TBNatürel Titanyum,iPhone 16 Pro Max 1TB,,Apple Türkiye Garantili,1 TB,8 GB,"6,95 inç",4000 - 5000,5G,12 MP,20 MP ve üstü,1,FHD+,FHD+,10 - 15 MP,SXRD,,,OLED,3,6.5'' - 7'',iOS,Var,Var,Var,Var,2 Yıl,USB Type-C,80 - 100 MP,Var,120 Hz,USB Type-C,20-40 W,,4500-5000 mAh,Yok,Var,Gri,Var,2160p (Ultra HD) 4K,US,iPhone 16 Pro Max,Yok,,Var,,"Tamir Edilebilir, Satıcı ile İletişime Geçiniz.",,,
179,https://www.trendyol.com/xiaomi/redmi-note-13-8-gb-ram-256-gb-siyah-xiaomi-turkiye-garantili-p-808570790,Xiaomi Redmi Note 13 8 GB RAM256 GB Siyah (Xiaomi Türkiye Garantili),Redmi Note 13 8 GB RAM,,Xiaomi Türkiye Garantili,256 GB,8 GB,"6,67 inç",5000,4.5G,16 MP,108 MP + 8 MP + 2 MP,1,FHD+,,100 -120 MP,LCD,Var,Yok,LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,100 -120 MP,Var,120 Hz,3.5 mm,10-20 W,Var,4500-5000 mAh,Var,Var,Siyah,Yok,,,,,,,,,,,
180,https://www.trendyol.com/xiaomi/14t-pro-512-gb-mavi-xiaomi-turkiye-garantili-p-859623146,Xiaomi 14T Pro 512 GB Mavi(Xiaomi Türkiye Garantili),14T Pro 512 GB Mavi,,Xiaomi Türkiye Garantili,512 GB,12 GB,"6,67 inç",5000 ve üstü,5G,8 MP ve üstü,50 MP,1,HD+,Dinamik AMOLED,40 - 60 MP,LCD,Var,Yok,AMOLED,3,6'' - 6.5'',Android,Yok,Var,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,144 Hz,USB Type-C,100-120 W,Yok,4500-5000 mAh,Var,Var,Mavi,Var,1080p (Full HD),CN,,,,,,,,,
181,https://www.trendyol.com/tecno/camon-20-pro-256-gb-8-gb-ram-beyaz-tecno-turkiye-garantili-p-779256247,TECNO CAMON 20 Pro 256 GB / 8GB RAM Beyaz ( TECNO Türkiye Garantili),CAMON 20 Pro 256 GB / 8,,Resmi Distribütör Garantili,256 GB,8 GB,6 inç ve üstü,5000,4.5G,32 MP,64 MP + 8 MP + 2 MP + 2 MP,1,FHD+,,20 - 40 MP,AMOLED,Var,,AMOLED,2,6.5'' - 7'',Android,Var,Yok,Yok,Var,2 Yıl,USB Type-C,60 - 80 MP,Var,60 Hz,USB Type-C,10-20 W,Var,5000-6000 mAh,Var,Yok,Beyaz,Yok,,,,,,,,,,,
182,https://www.trendyol.com/reeder/s19-max-128-gb-2gb-2gb-ram-acik-mavi-p-829359235,Reeder S19 Max 128 gb 2gb+2gbRam Açık Mavi,S19 Max 128 gb 2gb+2gb,,Reeder Türkiye Garantili,128 GB,4 GB,"6,51 inç",3950,4G,5 MP,5 MP ve altı,1,HD+,FHD+,5 MP ve altı,AMOLED,Var,Yok,IPS LCD,3,6'' - 6.5'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,5 - 10 MP,Yok,60 Hz,3.5 mm,10-20 W,Var,3500-4000 mAh,Var,Yok,Mavi,Yok,1080p (Full HD),,Reeder S19 Max,,,,,,,,
183,https://www.trendyol.com/apple/iphone-16-pro-128gb-naturel-titanyum-p-857296098,Apple iPhone 16 Pro 128GBNatürel Titanyum,iPhone 16 Pro 128GB,,Apple Türkiye Garantili,128 GB,8 GB,"6,26 inç",3000 - 4000,5G,12 MP,20 MP ve üstü,1,FHD+,FHD+,10 - 15 MP,SXRD,,,OLED,3,6'' - 6.5'',iOS,Var,Var,Var,Var,2 Yıl,USB Type-C,80 - 100 MP,Var,120 Hz,USB Type-C,20-40 W,,3500-4000 mAh,Yok,Var,Gri,Var,2160p (Ultra HD) 4K,,iPhone 16 Pro,Yok,,Var,,,,,
184,https://www.trendyol.com/honor/magic-v2-512-gb-16-gb-ram-honor-turkiye-garantili-p-839833395,Honor Magic V2 512 GB 16 GBRam (Honor Türkiye Garantili),Magic V2 512 GB 16 GB,,Honor Türkiye Garantili,512 GB,16 GB,"6,43 inç",5000,5G,16 MP,50 MP,1,FHD+,,15 - 20 MP,OLED,,,OLED,3,6'' - 6.5'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,60 - 80 MP,Var,60 Hz,USB Type-C,10-20 W,Var,4500-5000 mAh,Yok,Yok,Çok Renkli,Yok,,,Lg V20,,,,,,,,
185,https://www.trendyol.com/oppo/reno13-f-5g-12-256-eflatun-p-906450949,Oppo Reno13 F 5G 12/256Eflatun,,,Oppo Türkiye Garantili,256 GB,12 GB,6 inç ve üstü,5000 ve üstü,5G,,50 MP,1,FHD+,FHD+,40 - 60 MP,AMOLED,Var,Var,FHD Süper AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,60 - 80 MP,Var,120 Hz,USB Type-C,80-100 W,Yok,5000-6000 mAh,Var,Var,Mor,,2160p (Ultra HD) 4K,TR,,,,,,,,,Detayını Gör
186,https://www.trendyol.com/tecno/spark-20-pro-plus-256gb-8gb-ram-siyah-tecno-marka-garantili-p-843725678,TECNO SPARK 20 Pro Plus 256GB/ 8GB Ram Siyah (TECNO Marka Garantili),SPARK 20 Pro Plus 256GB,,Resmi Distribütör Garantili,256 GB,8 GB,6 inç ve üstü,5000,4.5G,32 MP,108 MP + 8 MP + 2 MP,1,FHD+,FHD+,20 - 40 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,100 -120 MP,Var,120 Hz,,20-40 W,Yok,5000-6000 mAh,Var,Var,Siyah,Yok,1440p (Quad HD),,,,,,,,,,
187,https://www.trendyol.com/infinix/note-40-8-gb-8-gb-ram-256-gb-cep-telefonu-turkiye-garantili-p-809747482,INFINIX Note 40 8 Gb 8 Gb Ram256 Gb Cep Telefonu ( Türkiye Garantili),Note 40 8 Gb 8 Gb Ram,,KVK Garantili,256 GB,8 GB,"6,71 inç",5000 ve üstü,4.5G,32 MP,108 MP + 8 MP + 2 MP,1,FHD+,FHD+,20 - 40 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,100 -120 MP,Var,120 Hz,USB Type-C,40-60 W,Var,5000-6000 mAh,Var,Var,Siyah,,1080p (Full HD),,,,,,,,,,
188,https://www.trendyol.com/samsung/galaxy-a56-5g-256-gb-acik-pembe-cep-telefonu-p-917839661,Samsung Galaxy A56 5G 256 GBAçık Pembe Cep Telefonu,,,Samsung TR Garantili,256 GB,8 GB,"6,7 inç",5000 ve üstü,5G,12 MP,50 MP + 12 MP + 5 MP,1,FHD+,FHD+,10 - 15 MP,AMOLED,Var,Var,Super AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,USB Type-C,40-60 W,,5000-6000 mAh,Var,Var,Lacivert,Var,2160p (Ultra HD) 4K,,,,,,,,,,
189,https://www.trendyol.com/xiaomi/redmi-note-14-pro-5g-12gb-ram-512gb-yesil-p-891692662,"Xiaomi Redmi Note 14 Pro 5G12GB RAM 512GB, Yeşil",Redmi Note 14 Pro 5G,,Xiaomi Türkiye Garantili,512 GB,12 GB,"6,67 inç",5000 ve üstü,5G,20 MP,20 MP ve üstü,1,HD+,HD+,20 - 40 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,120 MP ve üstü,Var,120 Hz,USB Type-C,40-60 W,,5000-6000 mAh,Var,Var,Yeşil,,1080p (Full HD),CN,,,,,,,,,
190,https://www.trendyol.com/reeder/s19-max-pro-s-128gb-8gb-ram-beyaz-reeder-turkiye-garantili-p-779883293,Reeder S19 Max Pro S 128GB8GB Ram Beyaz (Reeder Türkiye Garantili),S19 Max Pro S 128GB,,,128 GB,Yok,"6,7 inç",3000 - 4000,,16 MP,20 MP,Yok,FHD+,FHD+,Yok,,Var,Var,LCD,Yok,,,Var,Var,Var,Yok,2 Yıl,,40 - 60 MP,Var,60 Hz,,10-20 W,Var,4500-5000 mAh,Var,Var,Beyaz,Var,,,Reeder S19 Max Pro,,,,,,,,
191,https://www.trendyol.com/reeder/s23-pro-max-1-tb-siyah-p-830457728,Reeder S23 Pro Max 1 TB Siyah,S23 Pro Max 1 TB Siyah,,Reeder Türkiye Garantili,1 TB,8 GB,"6,5 inç",5000,4.5G,5 - 8 MP,48 MP + 2 MP,1,HD+,HD+,20 - 40 MP,,Var,Var,LCD,2,6.5'' - 7'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Yok,120 Hz,USB Type-C,10-20 W,Var,5000-6000 mAh,Var,Var,Siyah,Var,,,,,,,,,,,
192,https://www.trendyol.com/samsung/galaxy-s25-ultra-1-tb-titanyum-gri-samsung-turkiye-garantili-p-889950716,Samsung Galaxy S25 Ultra 1 TBTitanyum Gri (Samsung Türkiye Garantili),Galaxy S25 Ultra 1 TB,,Samsung TR Garantili,1 TB,12 GB,,4000 - 5000,5G,12 MP,20 MP ve üstü,1,QHD+,Dinamik AMOLED,10 - 15 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,,Var,Var,2 Yıl,USB Type-C,120 MP ve üstü,Var,,USB Type-C,,,4500-5000 mAh,Var,Var,Gri,Var,,VN,,,,,,,,,
193,https://www.trendyol.com/samsung/galaxy-s25-ultra-1-tb-titanyum-siyah-samsung-turkiye-garantili-p-889950717,Samsung Galaxy S25 Ultra 1 TBTitanyum Siyah (Samsung Türkiye Garantili),Galaxy S25 Ultra 1 TB,,Samsung TR Garantili,1 TB,12 GB,,4000 - 5000,5G,12 MP,20 MP ve üstü,1,QHD+,Dinamik AMOLED,10 - 15 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,,Var,Var,2 Yıl,USB Type-C,120 MP ve üstü,Var,,USB Type-C,,,4500-5000 mAh,Var,Var,Siyah,Var,,VN,,,,,,,,,
194,https://www.trendyol.com/poco/x7-pro-12gb-512gb-yesil-p-887495936,POCO X7 Pro 12GB / 512GB Yeşil,X7 Pro 12GB / 512GB,,Xiaomi Türkiye Garantili,512 GB,12 GB,6 inç ve üstü,6000,5G,5 - 8 MP,20 MP ve üstü,1,FHD+,FHD+,15 - 20 MP,AMOLED,Var,Var,LCD,2,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,3.5 mm,80-100 W,Var,6000-7000 mAh,Var,Var,Yeşil,Var,1080p (Full HD),CN,,,,,,,,,
195,https://www.trendyol.com/samsung/galaxy-a02s-32-gb-mavi-cep-telefonu-samsung-turkiye-garantili-sm-a025fz-p-78355731,Samsung Galaxy A02s 32 GBMavi Cep Telefonu (Samsung Türkiye Garantili) SM-A025FZ,Galaxy A02s 32 GB,,Samsung TR Garantili,32 GB,4 GB,6 inç ve üstü,4000 - 5000,4.5G,3 - 5 MP,10 - 15 MP,1,HD+,HD+,5 - 10 MP,LCD,Var,,PLS,3,6'' - 6.5'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,10 - 15 MP,Yok,60 Hz,3.5 mm,10-20 W,Var,4500-5000 mAh,Yok,Yok,Mavi,Yok,1080p (Full HD),,,,,,,,,,
196,https://www.trendyol.com/oppo/a3-6gb-ram-128-gb-siyah-cep-telefonu-oppo-turkiye-garantili-p-878200291,Oppo A3 6GB Ram 128 GB SiyahCep Telefonu (Oppo Türkiye Garantili),A3 6GB Ram 128 GB Siyah,,Oppo Türkiye Garantili,128 GB,6 GB,"6,67 inç",5000 ve üstü,4G,5 MP,50 MP,1,HD+,HD+,5 MP ve altı,LCD,Var,,,1,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,,USB Type-C,40-60 W,Var,5000-6000 mAh,Var,,Siyah,Yok,1080p (Full HD),TR,,,,,,,,,
197,https://www.trendyol.com/samsung/galaxy-s21-fe-5g-128-gb-8-gb-ram-gri-p-781304955,Samsung Galaxy S21 Fe 5g 128Gb 8 Gb Ram Gri,Galaxy S21 Fe 5g 128,,Samsung TR Garantili,128 GB,8 GB,6 inç ve üstü,4500,5G,20 - 40 MP,10 - 15 MP,1,,FHD+,20 - 40 MP,,Var,Var,,3,6'' - 6.5'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,10 - 15 MP,Var,120 Hz,USB Type-C,20-40 W,Yok,4500-5000 mAh,Var,Var,Siyah,Yok,2160p (Ultra HD) 4K,,,,,,,,,,
198,https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s21-fe-128gb-a-kalite-beyaz-p-802527025,Samsung Yenilenmiş SAMSUNGGALAXY S21 FE 128GB -A Kalite- Beyaz,Yenilenmiş SAMSUNG,,,128 GB,8 GB,"6,4 inç",,,,,,,,,,,,,,,,,,,,1 Yıl,,10 - 15 MP,,,,,,,,,Beyaz,,,,,,,,A seviye-Mükemmel,,,,
199,https://www.trendyol.com/vivo/v50-12gb-256gb-uzay-mavisi-vivo-turkiye-garantili-p-902914288,vivo V50 12GB 256GB UzayMavisi (Vivo Türkiye Garantili),,,Üretici Garantili,256 GB,12 GB,6 inç ve üstü,6000,5G,,,1,,Dinamik AMOLED,40 - 60 MP,AMOLED,,,,3,,Android,Var,Var,,Var,2 Yıl,USB Type-C,,Var,,USB Type-C,,Var,6000-7000 mAh,Var,Var,Mavi,Var,,CN,,,,,,,,,
200,https://www.trendyol.com/tecno/spark-30c-256-8-gb-p-888148398,TECNO SPARK 30C 256+8 GB,SPARK 30C 256+8 GB,,KVK Garantili,256 GB,8 GB,"6,67 inç",5000,,8 MP,20 MP ve üstü,1,HD+,HD+,5 - 10 MP,LCD,Var,Var,IPS LCD,3,,Android,Var,Yok,Yok,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,USB Type-C,10-20 W,Var,4500-5000 mAh,Var,Var,Siyah,Yok,,,,,,,,,,,
201,https://www.trendyol.com/huawei/pura-70-ultra-16-gb-ram-512-gb-siyah-p-834192204,Huawei Pura 70 Ultra 16 GBRAM 512 GB Siyah,,,Huawei Türkiye Garantili,512 GB,16 GB,"6,8 inç",5020,4G,13 MP,20 MP ve üstü,1,FHD+,FHD+,10 - 15 MP,AMOLED,Var,,AMOLED,3,6.5'' - 7'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,USB Type-C,80-100 W,Yok,5000-6000 mAh,Var,Var,Siyah,Yok,,,,,,,,,,,
202,https://www.trendyol.com/xiaomi/14t-pro-256-gb-siyah-xiaomi-turkiye-garantili-p-859623148,Xiaomi 14T Pro 256 GB Siyah(Xiaomi Türkiye Garantili),14T Pro 256 GB Siyah,,Xiaomi Türkiye Garantili,256 GB,12 GB,"6,67 inç",5000 ve üstü,5G,8 MP ve üstü,50 MP,1,HD+,Dinamik AMOLED,40 - 60 MP,LCD,Var,Yok,AMOLED,3,6'' - 6.5'',Android,Yok,Var,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,144 Hz,USB Type-C,100-120 W,Yok,4500-5000 mAh,Var,Var,Siyah,Var,1080p (Full HD),CN,,,,,,,,,
203,https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a32-128gb-a-kalite-mor-p-775554383,Samsung Yenilenmiş SAMSUNGGALAXY A32 128GB -A Kalite- Mor,Yenilenmiş SAMSUNG,,,128 GB,6 GB,"6,4 inç",,,,,,,,,,,,,,,,,,,,1 Yıl,,60 - 80 MP,,,,,,,,,Mor,,,,,,,,A seviye-Mükemmel,,,,
204,https://www.trendyol.com/vivo/v40-5g-256-gb-12-gb-ram-titanyum-gri-cep-telefonu-vivo-turkiye-garantili-p-868856582,vivo V40 5G 256 GB 12 GB RamTitanyum Gri Cep Telefonu(vivo Türkiye Garantili),V40 5G 256 GB 12 GB Ram,,Resmi Distribütör Garantili,256 GB,12 GB,,5000 ve üstü,5G,40 - 60 MP,50 MP,,,Dinamik AMOLED,,AMOLED,,,,,6.5'' - 7'',Android,,Yok,,,2 Yıl,,,Var,,,,Var,5000-6000 mAh,Var,Var,Gri,,,,,,,,,,,,
205,https://www.trendyol.com/poco/c65-8-gb-ram-256-gb-mavi-xiaomi-turkiye-garantili-p-809388025,POCO C65 8 GB RAM 256 GB Mavi(Xiaomi Türkiye Garantili),C65 8 GB RAM 256 GB Mavi,,Xiaomi Türkiye Garantili,256 GB,8 GB,"6,8 inç",5000,4G,8 MP,50 MP + 5 MP + 2 MP,1,HD+,HD+,5 - 10 MP,LCD,Var,Var,LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,90 Hz,3.5 mm,10-20 W,Var,5000-6000 mAh,Var,Yok,Mavi,Yok,1080p (Full HD),,,,,,,,,,
206,https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s22-plus-256gb-b-kalite-beyaz-p-783334787,Samsung Yenilenmiş SAMSUNGGALAXY S22 PLUS 256GB -B Kalite- Beyaz,,,Yenilenmiş Ürün (12 Ay Garanti),256 GB,12 GB,"6,8 inç",,,,,,,,,,,,,,,,,,,,1 Yıl,,100 -120 MP,,,,,,,,,Beyaz,,,,,,,,B seviye-Çok İyi,,,,
207,https://www.trendyol.com/samsung/galaxy-a04s-64-gb-siyah-cep-telefonu-samsung-turkiye-garantili-p-358105486,Samsung Galaxy A04s 64 GBSiyah Cep Telefonu (Samsung Türkiye Garantili),Galaxy A04s 64 GB,,Resmi Distribütör Garantili,64 GB,4 GB,"4 - 4,5 inç",5000,5G,5 MP,5 MP ve altı,1,FHD+,FHD+,5 - 10 MP,AMOLED,Var,Yok,FHD Süper AMOLED,3,6'' - 6.5'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,90 Hz,USB Type-C,40-60 W,Var,4500-5000 mAh,Var,Yok,Siyah,Yok,1080p (Full HD),,Samsung Galaxy A04s,,,,,,,,
208,https://www.trendyol.com/honor/magic-7-pro-lunar-shadow-grey-akilli-telefon-p-900430195,Honor Magic 7 Pro LunarShadow Grey Akıllı Telefon,,,Honor Türkiye Garantili,512 GB,12 GB,,,3G,,,1,,,,,,,,1,,Android,Var,Var,,Var,2 Yıl,,,Var,,,,,,Var,Var,Çok Renkli,,,,,,,,,,,,
